id,order_id,placed_at,merchant_id,sku_id,top_cat_id,sub_cat_id,qty,price
34418,3274,2021-09-29 08:27:37.635,600,616,1.0,13.0,40,39000.0
34419,3274,2021-09-29 08:27:37.635,600,608,16.0,52.0,2,125000.0
28837,575,2021-09-29 14:22:38.003,332,984,18.0,62.0,11,12500.0
34555,3292,2021-09-29 14:46:46.713,332,984,18.0,62.0,38,12500.0
34575,3175,2021-09-29 16:23:44.654,185,824,4.0,57.0,16,15600.0
34576,3175,2021-09-29 16:23:44.654,185,1229,16.0,37.0,1,423000.0
34600,3306,2021-09-30 03:34:16.919,571,1327,16.0,37.0,1,119000.0
34601,3306,2021-09-30 03:34:16.919,571,1093,15.0,37.0,1,166500.0
34602,3306,2021-09-30 03:34:16.919,571,686,4.0,22.0,2,35000.0
34603,3306,2021-09-30 03:34:16.919,571,710,16.0,54.0,1,132000.0
34604,3306,2021-09-30 03:34:16.919,571,1478,12.0,12.0,1,185000.0
34655,3306,2021-09-30 03:34:16.919,571,970,15.0,97.0,3,52500.0
34656,3306,2021-09-30 03:34:16.919,571,616,1.0,13.0,2,39000.0
34823,3291,2021-09-30 11:09:07.219,398,986,1.0,23.0,30,12500.0
34967,3159,2021-09-30 14:45:36.477,349,949,12.0,30.0,2,270000.0
34969,3159,2021-09-30 14:45:36.477,349,824,4.0,57.0,64,15600.0
34970,3159,2021-09-30 14:45:36.477,349,996,15.0,53.0,5,31500.0
34971,3159,2021-09-30 14:45:36.477,349,995,15.0,97.0,5,31500.0
34973,3159,2021-09-30 14:45:36.477,349,922,34.0,94.0,1,470000.0
34974,3159,2021-09-30 14:45:36.477,349,970,15.0,97.0,3,52500.0
34975,3159,2021-09-30 14:45:36.477,349,1210,8.0,87.0,2,101500.0
34976,3159,2021-09-30 14:45:36.477,349,898,4.0,31.0,1,332000.0
34977,3159,2021-09-30 14:45:36.477,349,1360,12.0,97.0,1,56000.0
34978,3159,2021-09-30 14:45:36.477,349,846,16.0,53.0,1,223000.0
34979,3159,2021-09-30 14:45:36.477,349,1063,16.0,53.0,1,223000.0
34980,3159,2021-09-30 14:45:36.477,349,1335,20.0,67.0,1,215000.0
34981,3159,2021-09-30 14:45:36.477,349,837,3.0,47.0,1,282500.0
34982,3159,2021-09-30 14:45:36.477,349,912,9.0,48.0,2,86500.0
34983,3159,2021-09-30 14:45:36.477,349,1276,9.0,49.0,1,71500.0
34984,3159,2021-09-30 14:45:36.477,349,942,19.0,77.0,1,163000.0
34985,3159,2021-09-30 14:45:36.477,349,969,15.0,98.0,1,133000.0
34994,3159,2021-09-30 14:45:36.477,349,986,1.0,23.0,20,12500.0
34935,2993,2021-09-30 15:28:28.518,352,986,1.0,23.0,100,12500.0
34938,2993,2021-09-30 15:28:28.518,352,1454,19.0,77.0,1,182000.0
34940,2993,2021-09-30 15:28:28.518,352,989,12.0,97.0,3,82500.0
34942,2993,2021-09-30 15:28:28.518,352,922,34.0,94.0,2,470000.0
34944,2993,2021-09-30 15:28:28.518,352,1301,3.0,102.0,4,114500.0
34946,2993,2021-09-30 15:28:28.518,352,961,3.0,105.0,15,155000.0
34948,2993,2021-09-30 15:28:28.518,352,875,3.0,80.0,10,170000.0
34954,2993,2021-09-30 15:28:28.518,352,714,29.0,19.0,5,107000.0
34957,2993,2021-09-30 15:28:28.518,352,898,4.0,31.0,1,332000.0
34958,2993,2021-09-30 15:28:28.518,352,739,12.0,31.0,15,33500.0
34963,2993,2021-09-30 15:28:28.518,352,1284,12.0,30.0,50,23000.0
34965,2993,2021-09-30 15:28:28.518,352,734,12.0,30.0,50,25000.0
34966,2993,2021-09-30 15:28:28.518,352,860,4.0,102.0,1,92000.0
34989,2993,2021-09-30 15:28:28.518,352,800,4.0,31.0,1,262500.0
34990,2993,2021-09-30 15:28:28.518,352,763,14.0,37.0,1,166500.0
34991,2993,2021-09-30 15:28:28.518,352,767,14.0,37.0,1,277000.0
34992,2993,2021-09-30 15:28:28.518,352,826,15.0,53.0,3,36500.0
35173,3377,2021-09-30 22:45:10.737,1043,761,14.0,37.0,60,114500.0
35174,3377,2021-09-30 22:45:10.737,1043,961,3.0,105.0,10,155000.0
35175,3377,2021-09-30 22:45:10.737,1043,616,1.0,13.0,10,39000.0
35176,3377,2021-09-30 22:45:10.737,1043,1185,4.0,24.0,2,75000.0
35183,3381,2021-10-01 06:41:34.848,571,696,4.0,24.0,1,547000.0
35184,3381,2021-10-01 06:41:34.848,571,777,15.0,53.0,1,127000.0
35190,3381,2021-10-01 06:41:34.848,571,912,9.0,48.0,1,86500.0
35302,3354,2021-10-01 09:30:39.232,398,947,16.0,99.0,2,95500.0
35303,3354,2021-10-01 09:30:39.232,398,785,12.0,46.0,1,126500.0
35321,3354,2021-10-01 09:30:39.232,398,951,3.0,102.0,2,109500.0
35322,3354,2021-10-01 09:30:39.232,398,770,14.0,37.0,1,196000.0
35323,3354,2021-10-01 09:30:39.232,398,755,14.0,37.0,1,116500.0
35365,3399,2021-10-01 10:10:27.042,1048,944,19.0,77.0,1,125000.0
35366,3399,2021-10-01 10:10:27.042,1048,919,34.0,94.0,1,133500.0
35367,3399,2021-10-01 10:10:27.042,1048,759,15.0,37.0,1,237500.0
35368,3399,2021-10-01 10:10:27.042,1048,915,9.0,48.0,1,86500.0
35369,3399,2021-10-01 10:10:27.042,1048,761,14.0,37.0,5,118000.0
35370,3399,2021-10-01 10:10:27.042,1048,909,9.0,48.0,1,86500.0
35371,3399,2021-10-01 10:10:27.042,1048,636,9.0,10.0,20,5400.0
35372,3399,2021-10-01 10:10:27.042,1048,1468,12.0,108.0,1,88000.0
35373,3399,2021-10-01 10:10:27.042,1048,634,3.0,10.0,10,14000.0
35374,3399,2021-10-01 10:10:27.042,1048,839,15.0,51.0,5,17000.0
35375,3399,2021-10-01 10:10:27.042,1048,770,14.0,37.0,1,196000.0
35376,3399,2021-10-01 10:10:27.042,1048,762,14.0,37.0,1,84000.0
35377,3399,2021-10-01 10:10:27.042,1048,1026,14.0,37.0,1,84000.0
35378,3399,2021-10-01 10:10:27.042,1048,632,4.0,8.0,20,17850.0
35379,3399,2021-10-01 10:10:27.042,1048,824,4.0,57.0,80,15500.0
35480,3421,2021-10-01 11:05:49.182,1048,986,1.0,23.0,20,13000.0
35542,3378,2021-10-01 13:27:32.595,496,626,4.0,3.0,1,110000.0
35543,3378,2021-10-01 13:27:32.595,496,596,4.0,3.0,1,70500.0
35544,3378,2021-10-01 13:27:32.595,496,597,4.0,3.0,1,112500.0
35545,3378,2021-10-01 13:27:32.595,496,895,4.0,31.0,1,204500.0
35546,3378,2021-10-01 13:27:32.595,496,898,4.0,31.0,1,332000.0
35547,3378,2021-10-01 13:27:32.595,496,1005,4.0,24.0,2,70500.0
35548,3378,2021-10-01 13:27:32.595,496,877,4.0,4.0,2,107500.0
35549,3378,2021-10-01 13:27:32.595,496,1031,4.0,4.0,4,16500.0
35550,3378,2021-10-01 13:27:32.595,496,869,4.0,31.0,1,205500.0
35551,3378,2021-10-01 13:27:32.595,496,872,4.0,31.0,1,205500.0
35552,3378,2021-10-01 13:27:32.595,496,629,4.0,8.0,2,15500.0
35553,3378,2021-10-01 13:27:32.595,496,632,4.0,8.0,20,18000.0
35554,3378,2021-10-01 13:27:32.595,496,618,27.0,78.0,2,23000.0
35555,3378,2021-10-01 13:27:32.595,496,957,4.0,104.0,1,85000.0
35556,3378,2021-10-01 13:27:32.595,496,1228,4.0,24.0,2,65500.0
35557,3378,2021-10-01 13:27:32.595,496,723,12.0,30.0,5,18000.0
35589,3439,2021-10-01 14:39:30.568,428,961,3.0,105.0,5,155000.0
35592,3439,2021-10-01 14:39:30.568,428,915,9.0,48.0,1,86500.0
35593,3439,2021-10-01 14:39:30.568,428,1147,34.0,96.0,1,102000.0
35595,3439,2021-10-01 14:39:30.568,428,875,3.0,80.0,1,170000.0
35596,3439,2021-10-01 14:39:30.568,428,755,14.0,37.0,2,116500.0
35598,3439,2021-10-01 14:39:30.568,428,810,9.0,48.0,4,36000.0
35599,3439,2021-10-01 14:39:30.568,428,1314,15.0,94.0,3,84500.0
35600,3439,2021-10-01 14:39:30.568,428,923,34.0,94.0,1,133500.0
35602,3439,2021-10-01 14:39:30.568,428,1006,29.0,19.0,5,45500.0
35603,3439,2021-10-01 14:39:30.568,428,766,14.0,37.0,1,164000.0
35604,3439,2021-10-01 14:39:30.568,428,947,16.0,99.0,1,95500.0
35605,3439,2021-10-01 14:39:30.568,428,616,1.0,13.0,1,39000.0
35795,3463,2021-10-01 21:45:27.326,1043,839,15.0,51.0,20,17000.0
35796,3463,2021-10-01 21:45:27.326,1043,1321,1.0,13.0,2,24000.0
35797,3463,2021-10-01 21:45:27.326,1043,896,4.0,31.0,1,395000.0
35798,3463,2021-10-01 21:45:27.326,1043,691,4.0,24.0,2,108000.0
35799,3463,2021-10-01 21:45:27.326,1043,923,34.0,94.0,3,133500.0
35806,3465,2021-10-01 23:46:23.208,571,940,15.0,94.0,1,287000.0
35811,3465,2021-10-01 23:46:23.208,571,979,15.0,37.0,1,162000.0
35815,3465,2021-10-01 23:46:23.208,571,702,9.0,48.0,1,90500.0
35827,3466,2021-10-02 00:24:30.950,1067,860,4.0,102.0,3,92000.0
35936,3482,2021-10-02 09:25:52.821,185,762,14.0,37.0,1,84000.0
35937,3482,2021-10-02 09:25:52.821,185,770,14.0,37.0,1,196000.0
35938,3482,2021-10-02 09:25:52.821,185,771,15.0,37.0,10,19200.0
35940,3482,2021-10-02 09:25:52.821,185,781,1.0,13.0,2,36250.0
35941,3482,2021-10-02 09:25:52.821,185,986,1.0,23.0,10,12500.0
35952,3482,2021-10-02 09:25:52.821,185,600,4.0,4.0,1,108500.0
35954,3482,2021-10-02 09:25:52.821,185,923,34.0,94.0,1,133500.0
35967,3485,2021-10-02 09:34:02.655,1070,800,4.0,31.0,1,262500.0
35968,3485,2021-10-02 09:34:02.655,1070,1396,16.0,53.0,5,223000.0
35969,3485,2021-10-02 09:34:02.655,1070,1039,16.0,53.0,1,223000.0
35970,3485,2021-10-02 09:34:02.655,1070,1227,16.0,53.0,1,189000.0
35971,3485,2021-10-02 09:34:02.655,1070,1123,16.0,53.0,1,80500.0
35972,3485,2021-10-02 09:34:02.655,1070,947,16.0,99.0,2,95500.0
35973,3485,2021-10-02 09:34:02.655,1070,785,12.0,46.0,30,12650.0
35974,3485,2021-10-02 09:34:02.655,1070,789,30.0,5.0,1,35500.0
35975,3485,2021-10-02 09:34:02.655,1070,632,4.0,8.0,20,18500.0
35976,3485,2021-10-02 09:34:02.655,1070,658,4.0,17.0,1,26000.0
35977,3485,2021-10-02 09:34:02.655,1070,635,3.0,10.0,10,26000.0
35978,3485,2021-10-02 09:34:02.655,1070,952,3.0,102.0,1,195000.0
35979,3485,2021-10-02 09:34:02.655,1070,1459,4.0,31.0,1,96000.0
35980,3485,2021-10-02 09:34:02.655,1070,899,4.0,31.0,2,70000.0
35981,3485,2021-10-02 09:34:02.655,1070,745,12.0,36.0,3,35000.0
35982,3485,2021-10-02 09:34:02.655,1070,746,12.0,36.0,7,35000.0
35983,3485,2021-10-02 09:34:02.655,1070,810,9.0,48.0,20,36000.0
35984,3485,2021-10-02 09:34:02.655,1070,809,9.0,48.0,25,12000.0
35985,3485,2021-10-02 09:34:02.655,1070,962,3.0,105.0,3,152000.0
35986,3485,2021-10-02 09:34:02.655,1070,961,3.0,105.0,5,155000.0
35987,3485,2021-10-02 09:34:02.655,1070,696,4.0,24.0,1,547000.0
36076,3456,2021-10-02 10:10:18.554,398,962,3.0,105.0,1,154000.0
36077,3456,2021-10-02 10:10:18.554,398,875,3.0,80.0,1,170000.0
36078,3456,2021-10-02 10:10:18.554,398,1170,3.0,80.0,1,225000.0
36079,3456,2021-10-02 10:10:18.554,398,636,9.0,10.0,2,54000.0
36081,3456,2021-10-02 10:10:18.554,398,631,4.0,8.0,2,20500.0
36094,3456,2021-10-02 10:10:18.554,398,951,3.0,102.0,3,109500.0
36319,3510,2021-10-02 11:15:25.942,1080,615,1.0,13.0,1,46000.0
36320,3510,2021-10-02 11:15:25.942,1080,616,1.0,13.0,1,41500.0
36321,3510,2021-10-02 11:15:25.942,1080,1009,9.0,48.0,1,71500.0
36322,3510,2021-10-02 11:15:25.942,1080,714,29.0,19.0,2,107000.0
36323,3510,2021-10-02 11:15:25.942,1080,962,3.0,105.0,2,152000.0
36324,3510,2021-10-02 11:15:25.942,1080,895,4.0,31.0,1,204500.0
36325,3510,2021-10-02 11:15:25.942,1080,923,34.0,94.0,2,133500.0
36326,3510,2021-10-02 11:15:25.942,1080,1229,16.0,37.0,1,423000.0
36327,3510,2021-10-02 11:15:25.942,1080,1330,27.0,78.0,1,110000.0
36328,3510,2021-10-02 11:15:25.942,1080,599,4.0,4.0,1,178500.0
36329,3510,2021-10-02 11:15:25.942,1080,770,14.0,37.0,1,196000.0
36330,3510,2021-10-02 11:15:25.942,1080,687,4.0,22.0,10,16000.0
36331,3510,2021-10-02 11:15:25.942,1080,877,4.0,4.0,1,107500.0
36332,3510,2021-10-02 11:15:25.942,1080,626,4.0,3.0,2,110000.0
36333,3510,2021-10-02 11:15:25.942,1080,803,4.0,31.0,1,262500.0
36334,3510,2021-10-02 11:15:25.942,1080,800,4.0,31.0,1,262500.0
36335,3510,2021-10-02 11:15:25.942,1080,869,4.0,31.0,2,205500.0
36702,3575,2021-10-02 14:00:45.193,1118,696,4.0,24.0,5,547000.0
36708,3577,2021-10-02 14:02:29.207,1119,697,4.0,24.0,20,55000.0
36573,3398,2021-10-02 14:09:51.758,352,704,9.0,48.0,20,95500.0
36574,3398,2021-10-02 14:09:51.758,352,709,9.0,48.0,20,90500.0
36577,3398,2021-10-02 14:09:51.758,352,761,14.0,37.0,50,114500.0
36578,3398,2021-10-02 14:09:51.758,352,962,3.0,105.0,10,154000.0
36584,3398,2021-10-02 14:09:51.758,352,1196,20.0,67.0,1,534000.0
36585,3398,2021-10-02 14:09:51.758,352,634,3.0,10.0,30,14000.0
36586,3398,2021-10-02 14:09:51.758,352,632,4.0,8.0,20,18000.0
36605,3398,2021-10-02 14:09:51.758,352,867,4.0,31.0,1,184000.0
36606,3398,2021-10-02 14:09:51.758,352,868,4.0,31.0,2,147000.0
36607,3398,2021-10-02 14:09:51.758,352,870,4.0,31.0,1,184000.0
36608,3398,2021-10-02 14:09:51.758,352,871,4.0,31.0,2,147000.0
36609,3398,2021-10-02 14:09:51.758,352,843,15.0,53.0,5,116000.0
36610,3398,2021-10-02 14:09:51.758,352,778,15.0,53.0,2,137000.0
36611,3398,2021-10-02 14:09:51.758,352,779,15.0,53.0,5,108000.0
36612,3398,2021-10-02 14:09:51.758,352,917,32.0,5.0,1,465000.0
36618,3398,2021-10-02 14:09:51.758,352,1485,15.0,91.0,5,41500.0
36623,3398,2021-10-02 14:09:51.758,352,783,21.0,88.0,2,165000.0
36624,3398,2021-10-02 14:09:51.758,352,782,32.0,5.0,1,340000.0
36625,3398,2021-10-02 14:09:51.758,352,1379,32.0,5.0,1,340000.0
36626,3398,2021-10-02 14:09:51.758,352,1403,12.0,53.0,1,156000.0
36630,3398,2021-10-02 14:09:51.758,352,822,15.0,53.0,1,325000.0
36721,3398,2021-10-02 14:09:51.758,352,938,30.0,5.0,2,110000.0
36745,3590,2021-10-02 14:14:39.676,1129,770,14.0,37.0,2,196000.0
36964,3628,2021-10-02 15:55:22.612,1145,668,25.0,72.0,1,260000.0
36965,3628,2021-10-02 15:55:22.612,1145,906,9.0,48.0,1,72500.0
36966,3628,2021-10-02 15:55:22.612,1145,697,4.0,24.0,2,55000.0
36967,3628,2021-10-02 15:55:22.612,1145,690,4.0,24.0,1,110000.0
36968,3628,2021-10-02 15:55:22.612,1145,871,4.0,31.0,1,147000.0
36969,3628,2021-10-02 15:55:22.612,1145,867,4.0,31.0,1,184000.0
36970,3628,2021-10-02 15:55:22.612,1145,898,4.0,31.0,1,332000.0
36971,3628,2021-10-02 15:55:22.612,1145,746,12.0,36.0,5,35000.0
36972,3628,2021-10-02 15:55:22.612,1145,761,14.0,37.0,1,118000.0
36973,3628,2021-10-02 15:55:22.612,1145,634,3.0,10.0,10,14000.0
36974,3628,2021-10-02 15:55:22.612,1145,714,29.0,19.0,1,107000.0
36975,3628,2021-10-02 15:55:22.612,1145,875,3.0,80.0,1,168000.0
36976,3628,2021-10-02 15:55:22.612,1145,963,3.0,105.0,1,178500.0
36977,3628,2021-10-02 15:55:22.612,1145,696,4.0,24.0,1,547000.0
36978,3628,2021-10-02 15:55:22.612,1145,962,3.0,105.0,1,152000.0
36979,3628,2021-10-02 15:55:22.612,1145,770,14.0,37.0,1,196000.0
37031,3636,2021-10-02 16:33:46.865,1153,819,9.0,48.0,12,99000.0
37338,3678,2021-10-03 09:18:18.023,629,824,4.0,57.0,32,15800.0
37339,3678,2021-10-03 09:18:18.023,629,830,4.0,3.0,2,202000.0
37413,3688,2021-10-03 16:28:32.581,185,755,14.0,37.0,1,116500.0
37414,3688,2021-10-03 16:28:32.581,185,824,4.0,57.0,16,15800.0
37415,3688,2021-10-03 16:28:32.581,185,786,12.0,46.0,1,123500.0
37416,3688,2021-10-03 16:28:32.581,185,919,34.0,94.0,1,133500.0
37417,3688,2021-10-03 16:28:32.581,185,996,15.0,53.0,2,31500.0
37581,3667,2021-10-04 07:09:01.556,398,854,15.0,30.0,1,169000.0
37583,3667,2021-10-04 07:09:01.556,398,947,16.0,99.0,3,95500.0
37586,3667,2021-10-04 07:09:01.556,398,709,9.0,48.0,1,90500.0
37587,3667,2021-10-04 07:09:01.556,398,868,4.0,31.0,1,147000.0
37588,3667,2021-10-04 07:09:01.556,398,867,4.0,31.0,1,184000.0
37592,3667,2021-10-04 07:09:01.556,398,745,12.0,36.0,1,34000.0
37597,3667,2021-10-04 07:09:01.556,398,899,4.0,31.0,1,70000.0
37598,3667,2021-10-04 07:09:01.556,398,986,1.0,23.0,20,12500.0
37628,3712,2021-10-04 07:23:30.127,600,781,1.0,13.0,10,36250.0
37630,3712,2021-10-04 07:23:30.127,600,608,16.0,52.0,2,125000.0
37634,3712,2021-10-04 07:23:30.127,600,779,15.0,53.0,2,108000.0
37638,3712,2021-10-04 07:23:30.127,600,835,12.0,1.0,20,17850.0
37640,3712,2021-10-04 07:23:30.127,600,836,15.0,1.0,10,29750.0
37759,3347,2021-10-04 08:49:31.765,332,1210,8.0,87.0,1,101500.0
37760,3347,2021-10-04 08:49:31.765,332,770,14.0,37.0,1,196000.0
37761,3347,2021-10-04 08:49:31.765,332,634,3.0,10.0,10,14000.0
37762,3347,2021-10-04 08:49:31.765,332,777,15.0,53.0,1,127000.0
37763,3347,2021-10-04 08:49:31.765,332,626,4.0,3.0,1,110000.0
37819,3347,2021-10-04 08:49:31.765,332,733,12.0,30.0,5,26500.0
29876,2672,2021-10-04 10:18:08.027,715,986,1.0,23.0,50,12500.0
29877,2672,2021-10-04 10:18:08.027,715,761,14.0,37.0,3,114500.0
38309,3742,2021-10-04 10:39:06.003,122,682,4.0,57.0,20,175500.0
38310,3742,2021-10-04 10:39:06.003,122,1214,4.0,48.0,21,174000.0
38128,3750,2021-10-04 10:57:18.489,398,761,14.0,37.0,2,114500.0
38129,3750,2021-10-04 10:57:18.489,398,951,3.0,102.0,3,109500.0
38130,3750,2021-10-04 10:57:18.489,398,616,1.0,13.0,3,39000.0
38137,3753,2021-10-04 11:02:59.921,1189,988,4.0,4.0,2,59500.0
38138,3753,2021-10-04 11:02:59.921,1189,785,12.0,46.0,2,126500.0
37961,3731,2021-10-04 11:03:16.491,1043,986,1.0,23.0,50,12500.0
38016,3731,2021-10-04 11:03:16.491,1043,702,9.0,48.0,5,90500.0
38056,3731,2021-10-04 11:03:16.491,1043,761,14.0,37.0,1,114500.0
38057,3731,2021-10-04 11:03:16.491,1043,947,16.0,99.0,5,95500.0
38060,3731,2021-10-04 11:03:16.491,1043,734,12.0,30.0,50,24250.0
38133,3731,2021-10-04 11:03:16.491,1043,617,27.0,78.0,1,30000.0
38134,3731,2021-10-04 11:03:16.491,1043,608,16.0,52.0,1,125000.0
38142,3756,2021-10-04 11:05:57.900,1191,759,15.0,37.0,5,237500.0
38143,3756,2021-10-04 11:05:57.900,1191,781,1.0,13.0,10,36250.0
38174,3755,2021-10-04 11:39:23.955,571,970,15.0,97.0,5,52500.0
38175,3755,2021-10-04 11:39:23.955,571,704,9.0,48.0,1,95500.0
38185,3755,2021-10-04 11:39:23.955,571,616,1.0,13.0,6,39000.0
38186,3755,2021-10-04 11:39:23.955,571,961,3.0,105.0,1,157000.0
38187,3755,2021-10-04 11:39:23.955,571,963,3.0,105.0,1,179000.0
38196,3755,2021-10-04 11:39:23.955,571,759,15.0,37.0,1,237500.0
38197,3755,2021-10-04 11:39:23.955,571,862,29.0,19.0,1,94000.0
38200,3755,2021-10-04 11:39:23.955,571,982,15.0,37.0,1,115500.0
38219,3779,2021-10-04 11:46:33.904,1209,632,4.0,8.0,40,18500.0
38220,3779,2021-10-04 11:46:33.904,1209,1470,12.0,30.0,50,19500.0
38221,3779,2021-10-04 11:46:33.904,1209,739,12.0,31.0,125,33250.0
38287,3795,2021-10-04 12:09:23.504,1223,687,4.0,22.0,50,16000.0
38348,3802,2021-10-04 13:02:21.458,1226,875,3.0,80.0,4,170000.0
38350,3804,2021-10-04 13:06:33.437,1228,1002,30.0,5.0,1,53500.0
38351,3804,2021-10-04 13:06:33.437,1228,789,30.0,5.0,2,35500.0
38353,3806,2021-10-04 13:08:48.556,1230,892,4.0,31.0,1,430000.0
38358,3810,2021-10-04 13:11:58.135,1233,696,4.0,24.0,1,547000.0
38393,3827,2021-10-04 13:37:01.587,1244,742,12.0,31.0,30,26250.0
38400,3832,2021-10-04 14:02:42.283,1247,983,25.0,63.0,3,178000.0
38401,3832,2021-10-04 14:02:42.283,1247,686,4.0,22.0,20,35000.0
38402,3832,2021-10-04 14:02:42.283,1247,1333,15.0,91.0,100,2250.0
38403,3832,2021-10-04 14:02:42.283,1247,1334,15.0,91.0,20,22500.0
38404,3832,2021-10-04 14:02:42.283,1247,929,9.0,93.0,5,84000.0
38405,3832,2021-10-04 14:02:42.283,1247,755,14.0,37.0,15,116500.0
38406,3832,2021-10-04 14:02:42.283,1247,1099,3.0,47.0,2,425000.0
38407,3832,2021-10-04 14:02:42.283,1247,618,27.0,78.0,20,23000.0
38408,3832,2021-10-04 14:02:42.283,1247,1288,4.0,31.0,2,292000.0
38409,3832,2021-10-04 14:02:42.283,1247,822,15.0,53.0,50,32500.0
38410,3832,2021-10-04 14:02:42.283,1247,664,16.0,94.0,3,445000.0
38411,3832,2021-10-04 14:02:42.283,1247,1383,15.0,94.0,30,96000.0
38412,3832,2021-10-04 14:02:42.283,1247,636,9.0,10.0,30,0.0
38413,3832,2021-10-04 14:02:42.283,1247,697,4.0,24.0,20,55000.0
38414,3832,2021-10-04 14:02:42.283,1247,739,12.0,31.0,25,33500.0
38415,3832,2021-10-04 14:02:42.283,1247,632,4.0,8.0,80,18500.0
38416,3832,2021-10-04 14:02:42.283,1247,1240,9.0,10.0,75,14250.0
38417,3832,2021-10-04 14:02:42.283,1247,726,12.0,30.0,75,19500.0
38418,3832,2021-10-04 14:02:42.283,1247,1470,12.0,30.0,75,19500.0
38419,3832,2021-10-04 14:02:42.283,1247,734,12.0,30.0,50,25000.0
38420,3832,2021-10-04 14:02:42.283,1247,875,3.0,80.0,10,168000.0
38421,3832,2021-10-04 14:02:42.283,1247,963,3.0,105.0,10,178500.0
38422,3832,2021-10-04 14:02:42.283,1247,961,3.0,105.0,20,155000.0
38423,3832,2021-10-04 14:02:42.283,1247,696,4.0,24.0,16,547000.0
38591,3844,2021-10-04 14:46:49.280,600,616,1.0,13.0,20,39000.0
38592,3844,2021-10-04 14:46:49.280,600,781,1.0,13.0,10,36250.0
38593,3844,2021-10-04 14:46:49.280,600,779,15.0,53.0,2,108000.0
38594,3844,2021-10-04 14:46:49.280,600,1485,15.0,91.0,5,41500.0
38595,3844,2021-10-04 14:46:49.280,600,1334,15.0,91.0,5,22500.0
38603,3844,2021-10-04 14:46:49.280,600,680,15.0,91.0,5,41500.0
38604,3844,2021-10-04 14:46:49.280,600,1333,15.0,91.0,5,22500.0
38641,3852,2021-10-04 15:05:16.426,1223,721,4.0,57.0,2,169000.0
38642,3852,2021-10-04 15:05:16.426,1223,1086,9.0,48.0,1,86500.0
38643,3852,2021-10-04 15:05:16.426,1223,915,9.0,48.0,1,86500.0
38644,3852,2021-10-04 15:05:16.426,1223,988,4.0,4.0,2,59500.0
38645,3852,2021-10-04 15:05:16.426,1223,1174,15.0,53.0,10,17500.0
38646,3852,2021-10-04 15:05:16.426,1223,628,4.0,3.0,2,240000.0
38647,3852,2021-10-04 15:05:16.426,1223,755,14.0,37.0,1,116500.0
38654,3855,2021-10-04 15:11:03.475,1257,1070,16.0,53.0,4,223000.0
38655,3855,2021-10-04 15:11:03.475,1257,1130,16.0,53.0,1,189000.0
38656,3855,2021-10-04 15:11:03.475,1257,1227,16.0,53.0,1,189000.0
38663,3859,2021-10-04 15:37:36.967,1258,977,18.0,60.0,2,962000.0
38666,3862,2021-10-04 15:41:05.413,1030,940,15.0,94.0,1,287000.0
38667,3863,2021-10-04 15:43:51.441,1030,826,15.0,53.0,2,36500.0
38789,3884,2021-10-04 16:51:24.360,1268,963,3.0,105.0,1,178500.0
38790,3884,2021-10-04 16:51:24.360,1268,962,3.0,105.0,3,152000.0
38791,3884,2021-10-04 16:51:24.360,1268,875,3.0,80.0,1,168000.0
38792,3884,2021-10-04 16:51:24.360,1268,1372,20.0,67.0,2,110000.0
38793,3884,2021-10-04 16:51:24.360,1268,917,32.0,5.0,1,465000.0
38794,3884,2021-10-04 16:51:24.360,1268,1196,20.0,67.0,1,534000.0
38795,3884,2021-10-04 16:51:24.360,1268,640,15.0,11.0,1,160000.0
38796,3884,2021-10-04 16:51:24.360,1268,940,15.0,94.0,1,287000.0
38980,3912,2021-10-04 20:58:12.436,332,783,21.0,88.0,1,165000.0
39110,3909,2021-10-05 08:13:40.966,398,983,25.0,63.0,1,178000.0
39111,3909,2021-10-05 08:13:40.966,398,899,4.0,31.0,1,70000.0
39112,3909,2021-10-05 08:13:40.966,398,1334,15.0,91.0,1,22500.0
39113,3909,2021-10-05 08:13:40.966,398,1333,15.0,91.0,1,22500.0
39165,3936,2021-10-05 09:20:30.092,1043,632,4.0,8.0,20,18000.0
39166,3936,2021-10-05 09:20:30.092,1043,947,16.0,99.0,20,95500.0
39167,3936,2021-10-05 09:20:30.092,1043,864,12.0,37.0,15,18000.0
39201,3936,2021-10-05 09:20:30.092,1043,1351,5.0,9.0,2,420000.0
39417,3956,2021-10-05 10:20:04.257,1289,1333,15.0,91.0,50,2250.0
39418,3956,2021-10-05 10:20:04.257,1289,1334,15.0,91.0,5,22500.0
39419,3956,2021-10-05 10:20:04.257,1289,608,16.0,52.0,5,125000.0
39420,3956,2021-10-05 10:20:04.257,1289,839,15.0,51.0,20,17000.0
39421,3956,2021-10-05 10:20:04.257,1289,1360,12.0,97.0,5,56000.0
39422,3956,2021-10-05 10:20:04.257,1289,988,4.0,4.0,20,59500.0
39423,3956,2021-10-05 10:20:04.257,1289,770,14.0,37.0,2,196000.0
39424,3956,2021-10-05 10:20:04.257,1289,700,14.0,37.0,1,563000.0
39425,3956,2021-10-05 10:20:04.257,1289,898,4.0,31.0,1,332000.0
39426,3956,2021-10-05 10:20:04.257,1289,1470,12.0,30.0,25,19500.0
39427,3956,2021-10-05 10:20:04.257,1289,632,4.0,8.0,20,18500.0
39428,3956,2021-10-05 10:20:04.257,1289,962,3.0,105.0,10,152000.0
39429,3956,2021-10-05 10:20:04.257,1289,696,4.0,24.0,2,547000.0
